Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,daily_return
1983-09-13,0.1367190033197403,0.1450890004634857,0.1356029957532882,0.1428570002317428,0.1101282015442848,204176000,0.0,0.0,4.48949799439935
1983-09-14,0.1428570002317428,0.1462049931287765,0.1383929997682571,0.141183003783226,0.1088377460837364,181529600,0.0,0.0,-1.1717986838595484
1983-09-15,0.141183003783226,0.1417409926652908,0.1328130066394806,0.1344870030879974,0.1036757454276084,158838400,0.0,0.0,-4.742781011735464
1983-09-16,0.1344870030879974,0.1344870030879974,0.1300220042467117,0.1311379969120025,0.1010940372943878,225747200,0.0,0.0,-2.4902080491775003
1983-09-19,0.1311379969120025,0.1439729928970337,0.1305799931287765,0.1428570002317428,0.1101282015442848,201980800,0.0,0.0,8.936390364117042
1983-09-20,0.1428570002317428,0.1495539993047714,0.1428570002317428,0.1434150040149688,0.1105583608150482,226419200,0.0,0.0,0.39060303822759934
1983-09-21,0.1434150040149688,0.1456470042467117,0.140066996216774,0.140625,0.1084074974060058,106355200,0.0,0.0,-1.9454059455854322
1983-09-22,0.140625,0.1456470042467117,0.1389510035514831,0.1450890004634857,0.1118487864732742,144121600,0.0,0.0,3.1744003295898215
1983-09-23,0.1116070002317428,0.1116070002317428,0.0993300005793571,0.1082589998841285,0.0834566429257392,2832345600,0.0,0.0,-25.384419536769876
1983-09-26,0.1088170036673545,0.1155129969120025,0.1088170036673545,0.1110489964485168,0.0856074392795562,768768000,0.0,0.0,2.5771497680326716
1983-09-27,0.1110489964485168,0.1116070002317428,0.1026789993047714,0.1049109995365142,0.0808756798505783,417110400,0.0,0.0,-5.5272871509903565
1983-09-28,0.1049109995365142,0.1049109995365142,0.0987719967961311,0.102121002972126,0.0787248387932777,373497600,0.0,0.0,-2.6593937496679265
1983-09-29,0.102121002972126,0.1060269996523857,0.1010039970278739,0.1015629991889,0.0782947391271591,282777600,0.0,0.0,-0.5464143192740689
1983-09-30,0.1015629991889,0.1054690033197403,0.1004460006952285,0.1032370030879974,0.0795851945877075,117868800,0.0,0.0,1.6482418916990316
1983-10-03,0.1032370030879974,0.1049109995365142,0.1010039970278739,0.1032370030879974,0.0795851945877075,152902400,0.0,0.0,0.0
1983-10-04,0.1032370030879974,0.1054690033197403,0.1015629991889,0.102121002972126,0.0787248387932777,169612800,0.0,0.0,-1.0810078581224847
1983-10-05,0.102121002972126,0.1037949994206428,0.0987719967961311,0.1004460006952285,0.0774336159229278,190668800,0.0,0.0,-1.640213303971072
1983-10-06,0.1004460006952285,0.102121002972126,0.0970980003476142,0.0993300005793571,0.076573334634304,232937600,0.0,0.0,-1.111044848124454
1983-10-07,0.0993300005793571,0.1060269996523857,0.0898440033197403,0.0909600034356117,0.0701208785176277,246332800,0.0,0.0,-8.426454338997424
1983-10-10,0.0898440033197403,0.0898440033197403,0.0820309966802597,0.0881699994206428,0.0679700523614883,517126400,0.0,0.0,-3.067286620040499
1983-10-11,0.0881699994206428,0.0887280032038688,0.0853789970278739,0.086496002972126,0.0666795969009399,252761600,0.0,0.0,-1.898600952156615
1983-10-12,0.086496002972126,0.0948660001158714,0.0859379991889,0.0943079963326454,0.0727018117904663,472617600,0.0,0.0,9.0316235341382
1983-10-13,0.0970980003476142,0.1071429997682571,0.0970980003476142,0.1026789993047714,0.0791550278663635,420515200,0.0,0.0,8.876238810757453
1983-10-14,0.1026789993047714,0.1060269996523857,0.1004460006952285,0.1015629991889,0.0782947391271591,279260800,0.0,0.0,-1.0868825401763926
1983-10-17,0.1015629991889,0.1015629991889,0.0931920036673545,0.09375,0.0722716897726059,219116800,0.0,0.0,-7.692761390758429
1983-10-18,0.0926339998841285,0.0926339998841285,0.0842629969120025,0.086496002972126,0.0666795969009399,382972800,0.0,0.0,-7.737596829732274
1983-10-19,0.086496002972126,0.0993300005793571,0.0853789970278739,0.0959820002317428,0.0739923492074012,287392000,0.0,0.0,10.966977587014902
1983-10-20,0.0959820002317428,0.0987719967961311,0.0887280032038688,0.0909600034356117,0.0701208785176277,131689600,0.0,0.0,-5.232227692698421
1983-10-21,0.0909600034356117,0.0931920036673545,0.0876120030879974,0.0887280032038688,0.0684002861380577,157001600,0.0,0.0,-2.453826019611882
1983-10-24,0.0887280032038688,0.0943079963326454,0.0797989964485168,0.0943079963326454,0.0727018117904663,259392000,0.0,0.0,6.288874906781738
1983-10-25,0.0943079963326454,0.0976559966802597,0.09375,0.0948660001158714,0.0731319934129715,168448000,0.0,0.0,0.591682365149393
1983-10-26,0.0948660001158714,0.0959820002317428,0.0892859995365142,0.0898440033197403,0.0692605599761009,128912000,0.0,0.0,-5.293779425713252
1983-10-27,0.0898440033197403,0.0965399965643882,0.0898440033197403,0.0943079963326454,0.0727018117904663,97843200,0.0,0.0,4.968604300743906
1983-10-28,0.0943079963326454,0.0954239964485168,0.0909600034356117,0.0931920036673545,0.0718415230512619,81200000,0.0,0.0,-1.1833489297710775
1983-10-31,0.0943079963326454,0.1026789993047714,0.0943079963326454,0.1010039970278739,0.0778637528419494,173174400,0.0,0.0,8.382686339059763
1983-11-01,0.1010039970278739,0.1071429997682571,0.0965399965643882,0.1026789993047714,0.0791550278663635,328384000,0.0,0.0,1.6583524674129935
1983-11-02,0.1026789993047714,0.1077010035514831,0.1026789993047714,0.1049109995365142,0.0808756798505783,202473600,0.0,0.0,2.1737650803527853
1983-11-03,0.1049109995365142,0.1054690033197403,0.09375,0.0976559966802597,0.0752828195691108,286003200,0.0,0.0,-6.91538817503059
1983-11-04,0.0976559966802597,0.0982140004634857,0.09375,0.0943079963326454,0.0727018117904663,146742400,0.0,0.0,-3.428361249106038
1983-11-07,0.0943079963326454,0.0965399965643882,0.0926339998841285,0.09375,0.0722716897726059,152118400,0.0,0.0,-0.5916744648854833
1983-11-08,0.0870539993047714,0.0870539993047714,0.0770089998841285,0.0797989964485168,0.0615168586373329,1221516800,0.0,0.0,-14.881070454915413
1983-11-09,0.0797989964485168,0.0859379991889,0.078125,0.0859379991889,0.0662494152784347,353472000,0.0,0.0,7.693082637127935
1983-11-10,0.0859379991889,0.0898440033197403,0.0859379991889,0.0876120030879974,0.0675399377942085,222073600,0.0,0.0,1.9479204948881668
1983-11-11,0.0876120030879974,0.0909600034356117,0.0870539993047714,0.0892859995365142,0.0688304007053375,116032000,0.0,0.0,1.9106930437778447
1983-11-14,0.0892859995365142,0.0904019996523857,0.0876120030879974,0.0881699994206428,0.0679700523614883,108281600,0.0,0.0,-1.2499161365327027
1983-11-15,0.0881699994206428,0.0887280032038688,0.0848210006952285,0.0881699994206428,0.0679700523614883,118630400,0.0,0.0,0.0
1983-11-16,0.0881699994206428,0.0915179997682571,0.0876120030879974,0.0892859995365142,0.0688304007053375,102278400,0.0,0.0,1.2657367848526002
1983-11-17,0.0892859995365142,0.0926339998841285,0.0892859995365142,0.0915179997682571,0.0705510452389717,90384000,0.0,0.0,2.4998322730655165
1983-11-18,0.0915179997682571,0.0931920036673545,0.0904019996523857,0.0920760035514831,0.0709811896085739,79900800,0.0,0.0,0.6097202568226878
1983-11-21,0.0920760035514831,0.0965399965643882,0.0920760035514831,0.0959820002317428,0.0739923492074012,105011200,0.0,0.0,4.2421440218956885
1983-11-22,0.0959820002317428,0.0970980003476142,0.0948660001158714,0.0959820002317428,0.0739923492074012,105190400,0.0,0.0,0.0
1983-11-23,0.0959820002317428,0.0959820002317428,0.0892859995365142,0.0909600034356117,0.0701208785176277,114352000,0.0,0.0,-5.232227692698421
1983-11-25,0.0909600034356117,0.0920760035514831,0.0909600034356117,0.0915179997682571,0.0705510452389717,37296000,0.0,0.0,0.6134524093772686
1983-11-28,0.0915179997682571,0.0943079963326454,0.0909600034356117,0.09375,0.0722716897726059,72396800,0.0,0.0,2.438864745071778
1983-11-29,0.09375,0.0959820002317428,0.0915179997682571,0.0926339998841285,0.0714113712310791,95289600,0.0,0.0,-1.1904001235962691
1983-11-30,0.0926339998841285,0.09375,0.0909600034356117,0.0909600034356117,0.0701208785176277,64332800,0.0,0.0,-1.8071080279494889
1983-12-01,0.0909600034356117,0.0931920036673545,0.0892859995365142,0.0904019996523857,0.0696907117962837,76675200,0.0,0.0,-0.613460600428628
1983-12-02,0.0904019996523857,0.0904019996523857,0.0881699994206428,0.0887280032038688,0.0684002861380577,85366400,0.0,0.0,-1.851725022625339
1983-12-05,0.0887280032038688,0.0915179997682571,0.0881699994206428,0.0909600034356117,0.0701208785176277,45158400,0.0,0.0,2.5155533215533765
1983-12-06,0.0909600034356117,0.0920760035514831,0.0904019996523857,0.0915179997682571,0.0705510452389717,51990400,0.0,0.0,0.6134524093772686
1983-12-07,0.0915179997682571,0.0959820002317428,0.0904019996523857,0.09375,0.0722716897726059,89152000,0.0,0.0,2.438864745071778
1983-12-08,0.09375,0.0987719967961311,0.09375,0.0959820002317428,0.0739923492074012,137625600,0.0,0.0,2.380800247192316
1983-12-09,0.0959820002317428,0.0987719967961311,0.0948660001158714,0.0965399965643882,0.0744224563241005,82768000,0.0,0.0,0.581355182532306
1983-12-12,0.0965399965643882,0.0970980003476142,0.09375,0.0959820002317428,0.0739923492074012,65139200,0.0,0.0,-0.5779949787684591
1983-12-13,0.0959820002317428,0.1015629991889,0.0954239964485168,0.1004460006952285,0.0774336159229278,197545600,0.0,0.0,4.650872510166093
1983-12-14,0.1004460006952285,0.1054690033197403,0.0965399965643882,0.1043530032038688,0.0804455205798149,201891200,0.0,0.0,3.889654621984273
1983-12-15,0.1043530032038688,0.1104910001158714,0.1043530032038688,0.1088170036673545,0.0838867649435997,316601600,0.0,0.0,4.277788205831157
1983-12-16,0.1088170036673545,0.1116070002317428,0.1082589998841285,0.1104910001158714,0.085177294909954,184867200,0.0,0.0,1.5383592564579107
1983-12-19,0.1104910001158714,0.1116070002317428,0.1065850034356117,0.1071429997682571,0.0825963169336319,173600000,0.0,0.0,-3.0301113611997943
1983-12-20,0.1071429997682571,0.1071429997682571,0.1026789993047714,0.1043530032038688,0.0804455205798149,177744000,0.0,0.0,-2.603993327070242
1983-12-21,0.1043530032038688,0.1082589998841285,0.1037949994206428,0.1082589998841285,0.0834566429257392,171785600,0.0,0.0,3.7430611102095224
1983-12-22,0.1082589998841285,0.1104910001158714,0.1077010035514831,0.1104910001158714,0.085177294909954,130547200,0.0,0.0,2.0617225672986628
1983-12-23,0.1104910001158714,0.1110489964485168,0.1082589998841285,0.1099329963326454,0.0847471207380294,48563200,0.0,0.0,-0.5050219317779936
1983-12-27,0.1099329963326454,0.1116070002317428,0.1099329963326454,0.1104910001158714,0.085177294909954,96432000,0.0,0.0,0.5075853491135041
1983-12-28,0.1104910001158714,0.1127230003476142,0.109375,0.1116070002317428,0.0860375761985778,128553600,0.0,0.0,1.0100371203999092
1983-12-29,0.1116070002317428,0.1127230003476142,0.1088170036673545,0.1088170036673545,0.0838867649435997,102748800,0.0,0.0,-2.499840116296559
1983-12-30,0.1088170036673545,0.1116070002317428,0.1082589998841285,0.1088170036673545,0.0838867649435997,91862400,0.0,0.0,0.0
1984-01-03,0.1088170036673545,0.1166289970278739,0.1088170036673545,0.1143969967961311,0.0881884023547172,150192000,0.0,0.0,5.127868752786302
1984-01-04,0.1149550005793571,0.125,0.1149550005793571,0.1244420036673545,0.0959320738911628,292611200,0.0,0.0,8.780830924368388
1984-01-05,0.1244420036673545,0.1294640004634857,0.1233260035514831,0.1261159926652908,0.0972226113080978,305715200,0.0,0.0,1.3451961143369662
1984-01-06,0.1261159926652908,0.1277900040149688,0.1216519996523857,0.1238839998841285,0.0955019146203994,168492800,0.0,0.0,-1.7697936114145052
1984-01-09,0.1238839998841285,0.1238839998841285,0.1132809966802597,0.1171879991889,0.0903399661183357,215734400,0.0,0.0,-5.405056909279182
1984-01-10,0.1171879991889,0.1233260035514831,0.1171879991889,0.1233260035514831,0.0950717777013778,172188800,0.0,0.0,5.23774141129334
1984-01-11,0.1233260035514831,0.1272320002317428,0.1227679997682571,0.125,0.0963622257113456,175952000,0.0,0.0,1.3573750874186663
1984-01-12,0.125,0.1266739964485168,0.1233260035514831,0.1244420036673545,0.0959320738911628,110342400,0.0,0.0,-0.4463970661163996
1984-01-13,0.1244420036673545,0.1261159926652908,0.1194199994206428,0.1216519996523857,0.093781292438507,121744000,0.0,0.0,-2.242011485468165
1984-01-16,0.1216519996523857,0.1261159926652908,0.1210940033197403,0.1244420036673545,0.0959320738911628,137580800,0.0,0.0,2.2934304597878263
1984-01-17,0.1244420036673545,0.1283479928970337,0.1244420036673545,0.1277900040149688,0.0985130742192268,149072000,0.0,0.0,2.6904101902471833
1984-01-18,0.1277900040149688,0.1305799931287765,0.125558003783226,0.1283479928970337,0.098943218588829,220505600,0.0,0.0,0.43664517140131753
1984-01-19,0.1283479928970337,0.1316960006952285,0.1272320002317428,0.1294640004634857,0.0998035594820976,149721600,0.0,0.0,0.8695169603059716
1984-01-20,0.1294640004634857,0.1300220042467117,0.1261159926652908,0.1277900040149688,0.0985130742192268,141344000,0.0,0.0,-1.293020795374722
1984-01-23,0.1277900040149688,0.1300220042467117,0.1266739964485168,0.1289059966802597,0.0993733555078506,278364800,0.0,0.0,0.8733020034651373
1984-01-24,0.1289059966802597,0.1294640004634857,0.1183039993047714,0.1216519996523857,0.093781292438507,320230400,0.0,0.0,-5.627354207474866
1984-01-25,0.1216519996523857,0.1289059966802597,0.1199780032038688,0.1205359995365142,0.0929209738969802,263872000,0.0,0.0,-0.917370959014574
1984-01-26,0.1205359995365142,0.125,0.1205359995365142,0.1233260035514831,0.0950717777013778,168492800,0.0,0.0,2.314664519892018
1984-01-27,0.1233260035514831,0.1238839998841285,0.1143969967961311,0.1166289970278739,0.0899090468883514,194096000,0.0,0.0,-5.43032801741078
1984-01-30,0.1166289970278739,0.1188620030879974,0.1077010035514831,0.1104910001158714,0.085177294909954,277468800,0.0,0.0,-5.26283948968157
1984-01-31,0.1104910001158714,0.1127230003476142,0.1032370030879974,0.1104910001158714,0.085177294909954,345094400,0.0,0.0,0.0
1984-02-01,0.1104910001158714,0.1138390004634857,0.109375,0.1099329963326454,0.0847471207380294,163116800,0.0,0.0,-0.5050219317779936
1984-02-02,0.1099329963326454,0.1116070002317428,0.1077010035514831,0.1110489964485168,0.0856074392795562,134915200,0.0,0.0,1.0151639208436647
1984-02-03,0.1110489964485168,0.1138390004634857,0.109375,0.109375,0.0843169689178466,145488000,0.0,0.0,-1.5074395105343252
1984-02-06,0.109375,0.109375,0.1032370030879974,0.1037949994206428,0.0800153762102127,165558400,0.0,0.0,-5.101714815412295
1984-02-07,0.1037949994206428,0.1082589998841285,0.0998879969120025,0.1077010035514831,0.0830264687538147,217728000,0.0,0.0,3.763191052211212
1984-02-08,0.1077010035514831,0.109375,0.1037949994206428,0.1037949994206428,0.0800153762102127,148220800,0.0,0.0,-3.6267109887914484
1984-02-09,0.1037949994206428,0.1077010035514831,0.1010039970278739,0.1054690033197403,0.0813058614730835,234796800,0.0,0.0,1.6127982161388887
1984-02-10,0.1054690033197403,0.1116070002317428,0.1054690033197403,0.1088170036673545,0.0838867649435997,143964800,0.0,0.0,3.17439270518598
1984-02-13,0.1088170036673545,0.1099329963326454,0.1065850034356117,0.1082589998841285,0.0834566429257392,105728000,0.0,0.0,-0.5127909834126476
1984-02-14,0.1082589998841285,0.1149550005793571,0.1082589998841285,0.1143969967961311,0.0881884023547172,209059200,0.0,0.0,5.669733618980599
1984-02-15,0.1143969967961311,0.1194199994206428,0.1110489964485168,0.1121649965643882,0.0864677503705024,200838400,0.0,0.0,-1.9511003734832166
1984-02-16,0.1121649965643882,0.1138390004634857,0.109375,0.1132809966802597,0.0873281359672546,105235200,0.0,0.0,0.9949629118303882
1984-02-17,0.1132809966802597,0.1160710006952285,0.1116070002317428,0.1116070002317428,0.0860375761985778,134646400,0.0,0.0,-1.47773810045283
1984-02-21,0.1116070002317428,0.1171879991889,0.1110489964485168,0.1166289970278739,0.0899090468883514,120288000,0.0,0.0,4.499714879625216
1984-02-22,0.1171879991889,0.1233260035514831,0.1171879991889,0.1222100034356117,0.0942114442586898,223372800,0.0,0.0,4.785264856906868
1984-02-23,0.1222100034356117,0.1222100034356117,0.1160710006952285,0.1199780032038688,0.0924908369779586,155052800,0.0,0.0,-1.8263645929106453
1984-02-24,0.1199780032038688,0.1227679997682571,0.1199780032038688,0.1210940033197403,0.0933511033654213,77817600,0.0,0.0,0.9301706030022672
1984-02-27,0.1210940033197403,0.1227679997682571,0.117746002972126,0.1205359995365142,0.0929209738969802,121564800,0.0,0.0,-0.4608021602463097
1984-02-28,0.1205359995365142,0.1210940033197403,0.1121649965643882,0.1138390004634857,0.0877582728862762,169926400,0.0,0.0,-5.556015712135665
1984-02-29,0.1138390004634857,0.1199780032038688,0.1127230003476142,0.1171879991889,0.0903399661183357,134041600,0.0,0.0,2.9418729185772374
1984-03-01,0.1171879991889,0.1210940033197403,0.1143969967961311,0.1205359995365142,0.0929209738969802,132361600,0.0,0.0,2.8569481267594954
1984-03-02,0.1205359995365142,0.125,0.1199780032038688,0.1216519996523857,0.093781292438507,191251200,0.0,0.0,0.9258645717153069
1984-03-05,0.1216519996523857,0.1222100034356117,0.117746002972126,0.1194199994206428,0.0920606553554534,73606400,0.0,0.0,-1.8347419180290703
1984-03-06,0.1194199994206428,0.1216519996523857,0.1143969967961311,0.1149550005793571,0.0886186063289642,98985600,0.0,0.0,-3.7389037539334313
1984-03-07,0.1149550005793571,0.1188620030879974,0.1121649965643882,0.1183039993047714,0.0912003219127655,96566400,0.0,0.0,2.9133127819892968
1984-03-08,0.1183039993047714,0.1210940033197403,0.1183039993047714,0.1199780032038688,0.0924908369779586,129785600,0.0,0.0,1.415001951696393
1984-03-09,0.1199780032038688,0.1199780032038688,0.1171879991889,0.117746002972126,0.0907701626420021,66057600,0.0,0.0,-1.8603412060043567
1984-03-12,0.1183039993047714,0.1227679997682571,0.1183039993047714,0.1222100034356117,0.0942114442586898,125036800,0.0,0.0,3.7912118889865454
1984-03-13,0.1222100034356117,0.1238839998841285,0.1194199994206428,0.1205359995365142,0.0929209738969802,152880000,0.0,0.0,-1.3697764929525347
1984-03-14,0.1205359995365142,0.1210940033197403,0.1183039993047714,0.1188620030879974,0.0916304588317871,59606400,0.0,0.0,-1.388793766968932
1984-03-15,0.1188620030879974,0.1205359995365142,0.117746002972126,0.1194199994206428,0.0920606553554534,55283200,0.0,0.0,0.46944887192612583
1984-03-16,0.1194199994206428,0.1238839998841285,0.117746002972126,0.1188620030879974,0.0916304588317871,124700800,0.0,0.0,-0.467255346970763
1984-03-19,0.1183039993047714,0.1183039993047714,0.1155129969120025,0.1171879991889,0.0903399661183357,82588800,0.0,0.0,-1.408359152300409
1984-03-20,0.1171879991889,0.1194199994206428,0.1121649965643882,0.1160710006952285,0.0894788801670074,100531200,0.0,0.0,-0.9531679876801813
1984-03-21,0.1160710006952285,0.1188620030879974,0.1155129969120025,0.1160710006952285,0.0894788801670074,47667200,0.0,0.0,0.0
1984-03-22,0.1160710006952285,0.1160710006952285,0.1121649965643882,0.1138390004634857,0.0877582728862762,51184000,0.0,0.0,-1.922961134455481
1984-03-23,0.1138390004634857,0.1149550005793571,0.1116070002317428,0.1138390004634857,0.0877582728862762,61129600,0.0,0.0,0.0
1984-03-26,0.1138390004634857,0.1166289970278739,0.1127230003476142,0.1149550005793571,0.0886186063289642,56963200,0.0,0.0,0.9803319699994706
1984-03-27,0.1149550005793571,0.1155129969120025,0.1110489964485168,0.1116070002317428,0.0860375761985778,99299200,0.0,0.0,-2.9124442875393397
1984-03-28,0.1121649965643882,0.1143969967961311,0.1121649965643882,0.1138390004634857,0.0877582728862762,75488000,0.0,0.0,1.9998747633287683
1984-03-29,0.1138390004634857,0.1149550005793571,0.1127230003476142,0.1132809966802597,0.0873281359672546,39177600,0.0,0.0,-0.49016925741980355
1984-03-30,0.1132809966802597,0.1138390004634857,0.109375,0.1104910001158714,0.085177294909954,45740800,0.0,0.0,-2.4628990264476402
1984-04-02,0.1104910001158714,0.1127230003476142,0.109375,0.1110489964485168,0.0856074392795562,54656000,0.0,0.0,0.5050151886219156
1984-04-03,0.1110489964485168,0.1121649965643882,0.1099329963326454,0.1116070002317428,0.0860375761985778,44105600,0.0,0.0,0.502484309693596
1984-04-04,0.1116070002317428,0.1121649965643882,0.109375,0.109375,0.0843169689178466,107676800,0.0,0.0,-1.9998747633286795
1984-04-05,0.109375,0.1110489964485168,0.1077010035514831,0.1077010035514831,0.0830264687538147,82812800,0.0,0.0,-1.5305110386440224
1984-04-06,0.1077010035514831,0.1088170036673545,0.1026789993047714,0.1049109995365142,0.0808756798505783,85590400,0.0,0.0,-2.590508837399297
1984-04-09,0.1049109995365142,0.1082589998841285,0.1049109995365142,0.1049109995365142,0.0808756798505783,54252800,0.0,0.0,0.0
1984-04-10,0.1071429997682571,0.1104910001158714,0.1071429997682571,0.1104910001158714,0.085177294909954,57097600,0.0,0.0,5.318794601146748
1984-04-11,0.1104910001158714,0.1132809966802597,0.1082589998841285,0.109375,0.0843169689178466,70604800,0.0,0.0,-1.0100371203998981
1984-04-12,0.109375,0.1160710006952285,0.1077010035514831,0.1149550005793571,0.0886186063289642,78400000,0.0,0.0,5.101714815412217
1984-04-13,0.1149550005793571,0.117746002972126,0.1138390004634857,0.1149550005793571,0.0886186063289642,103398400,0.0,0.0,0.0
1984-04-16,0.1149550005793571,0.117746002972126,0.1121649965643882,0.1171879991889,0.0903399661183357,68118400,0.0,0.0,1.9424980194762131
1984-04-17,0.1194199994206428,0.1244420036673545,0.1194199994206428,0.1227679997682571,0.0946416333317756,332953600,0.0,0.0,4.761580211265892
1984-04-18,0.1227679997682571,0.125558003783226,0.1222100034356117,0.125,0.0963622257113456,199673600,0.0,0.0,1.818063531177616
1984-04-19,0.125,0.1266739964485168,0.1238839998841285,0.1261159926652908,0.0972226113080978,123401600,0.0,0.0,0.8927941322326438
1984-04-23,0.1261159926652908,0.1300220042467117,0.125,0.1266739964485168,0.0976527482271194,293865600,0.0,0.0,0.4424528336441247
1984-04-24,0.1266739964485168,0.1289059966802597,0.1238839998841285,0.1244420036673545,0.0959320738911628,281568000,0.0,0.0,-1.7619976030908813
1984-04-25,0.1244420036673545,0.125558003783226,0.1222100034356117,0.1233260035514831,0.0950717777013778,194880000,0.0,0.0,-0.8968033967490463
1984-04-26,0.1238839998841285,0.1333709955215454,0.1238839998841285,0.1328130066394806,0.1023852750658989,318505600,0.0,0.0,7.692621843565295
1984-04-27,0.1328130066394806,0.1372770071029663,0.1305799931287765,0.1344870030879974,0.1036757454276084,371996800,0.0,0.0,1.2604160472481807
1984-04-30,0.1344870030879974,0.140066996216774,0.1333709955215454,0.140066996216774,0.1079773753881454,293148800,0.0,0.0,4.1490947085239815
1984-05-01,0.1417409926652908,0.1484380066394806,0.1417409926652908,0.1484380066394806,0.1144305542111396,406515200,0.0,0.0,5.976433170417428
1984-05-02,0.1484380066394806,0.1495539993047714,0.1445309966802597,0.1473210006952285,0.1135694533586502,317318400,0.0,0.0,-0.7525066992882912
1984-05-03,0.1473210006952285,0.1473210006952285,0.1383929997682571,0.141183003783226,0.1088377460837364,327420800,0.0,0.0,-4.166410004708365
1984-05-04,0.141183003783226,0.141183003783226,0.1339289993047714,0.1344870030879974,0.1036757454276084,260444800,0.0,0.0,-4.742781011735464
1984-05-07,0.1344870030879974,0.140066996216774,0.1333709955215454,0.1389510035514831,0.107117049396038,160070400,0.0,0.0,3.3192801988195075
1984-05-08,0.1395090073347091,0.1478790044784546,0.1395090073347091,0.1467629969120025,0.1131392568349838,255001600,0.0,0.0,5.622120863362445
1984-05-09,0.1467629969120025,0.1534599959850311,0.1450890004634857,0.1478790044784546,0.1139995902776718,405014400,0.0,0.0,0.7604148115898823
1984-05-10,0.1478790044784546,0.1501120030879974,0.1439729928970337,0.1478790044784546,0.1139995902776718,238627200,0.0,0.0,0.0
1984-05-11,0.1478790044784546,0.1484380066394806,0.1383929997682571,0.1439729928970337,0.1109885200858116,197724800,0.0,0.0,-2.6413564218915164
1984-05-14,0.1434150040149688,0.1434150040149688,0.1395090073347091,0.141183003783226,0.1088377460837364,89286400,0.0,0.0,-1.937855883709394
1984-05-15,0.141183003783226,0.1434150040149688,0.140625,0.1422989964485168,0.109698012471199,102704000,0.0,0.0,0.7904582247054925
1984-05-16,0.1422989964485168,0.1434150040149688,0.1356029957532882,0.1361609995365142,0.1049662083387374,219721600,0.0,0.0,-4.313450597118784
1984-05-17,0.1361609995365142,0.1361609995365142,0.1283479928970337,0.1300220042467117,0.1002337262034416,281948800,0.0,0.0,-4.508629718274215
1984-05-18,0.1300220042467117,0.1333709955215454,0.1283479928970337,0.1328130066394806,0.1023852750658989,193468800,0.0,0.0,2.146561583124851
1984-05-21,0.1328130066394806,0.1439729928970337,0.1322540044784546,0.1422989964485168,0.109698012471199,435052800,0.0,0.0,7.142365080843183
1984-05-22,0.1422989964485168,0.1422989964485168,0.1339289993047714,0.1378349959850311,0.10625671595335,301257600,0.0,0.0,-3.1370568836729285
1984-05-23,0.1378349959850311,0.1389510035514831,0.1350450068712234,0.1350450068712234,0.104105919599533,168963200,0.0,0.0,-2.0241514818999273
1984-05-24,0.1350450068712234,0.1350450068712234,0.1289059966802597,0.1311379969120025,0.1010940372943878,193312000,0.0,0.0,-2.8931169317104377
1984-05-25,0.1311379969120025,0.1333709955215454,0.1300220042467117,0.1316960006952285,0.1015241593122482,120108800,0.0,0.0,0.42550885049770226
1984-05-29,0.1316960006952285,0.1328130066394806,0.1289059966802597,0.1311379969120025,0.1010940372943878,156262400,0.0,0.0,-0.4237059442050328
1984-05-30,0.1311379969120025,0.1316960006952285,0.125,0.1294640004634857,0.0998035594820976,318438400,0.0,0.0,-1.2765151885308468
1984-05-31,0.1294640004634857,0.1328130066394806,0.1283479928970337,0.1311379969120025,0.1010940372943878,167014400,0.0,0.0,1.2930207953746553
1984-06-01,0.1311379969120025,0.1356029957532882,0.1305799931287765,0.1356029957532882,0.1045360788702964,242300800,0.0,0.0,3.4048093965335147
1984-06-04,0.1356029957532882,0.1372770071029663,0.1311379969120025,0.1322540044784546,0.1019543036818504,148288000,0.0,0.0,-2.46970301520969
1984-06-05,0.1300220042467117,0.1300220042467117,0.1238839998841285,0.1244420036673545,0.0959320738911628,328428800,0.0,0.0,-5.906816086141831
1984-06-06,0.1244420036673545,0.1300220042467117,0.1238839998841285,0.1294640004634857,0.0998035594820976,161459200,0.0,0.0,4.03561229177527
1984-06-07,0.1294640004634857,0.1300220042467117,0.125558003783226,0.1283479928970337,0.098943218588829,102547200,0.0,0.0,-0.8620215368416284
1984-06-08,0.1283479928970337,0.1289059966802597,0.125,0.1277900040149688,0.0985130742192268,108976000,0.0,0.0,-0.43474687018483227
1984-06-11,0.1277900040149688,0.1289059966802597,0.1261159926652908,0.1277900040149688,0.0985130742192268,84246400,0.0,0.0,0.0
1984-06-12,0.1277900040149688,0.1316960006952285,0.1272320002317428,0.1300220042467117,0.1002337262034416,117129600,0.0,0.0,1.746615667592799
1984-06-13,0.1305799931287765,0.1333709955215454,0.1305799931287765,0.1328130066394806,0.1023852750658989,115718400,0.0,0.0,2.146561583124851
1984-06-14,0.1328130066394806,0.1328130066394806,0.1283479928970337,0.1289059966802597,0.0993733555078506,100956800,0.0,0.0,-2.941737453340254
1984-06-15,0.1289059966802597,0.1311379969120025,0.1289059966802597,0.1294640004634857,0.0998035594820976,89779200,0.0,0.0,0.4328765128049694
1984-06-18,0.1294640004634857,0.1328130066394806,0.1266739964485168,0.1322540044784546,0.1019543036818504,114598400,0.0,0.0,2.1550423322163503
1984-06-19,0.1322540044784546,0.1356029957532882,0.1311379969120025,0.1311379969120025,0.1010940372943878,160944000,0.0,0.0,-0.843836502987616
