Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,RSI_14,MACD,MACD_Signal
2011-08-26,1.5140000581741333,1.5966670513153076,1.4713330268859863,1.5820000171661377,1.5820000171661377,11427000,0.0,0.0,1.6559000611305237,42.776287807460214,-0.07339504465806179,-0.06712469950587255
2011-08-29,1.6146670579910278,1.6566669940948486,1.6013330221176147,1.647333025932312,1.647333025932312,12051000,0.0,0.0,1.6423667132854463,47.70124888529948,-0.06457138587326483,-0.066614036779351
2011-08-30,1.6333329677581787,1.651332974433899,1.6059999465942385,1.6419999599456787,1.6419999599456787,5493000,0.0,0.0,1.6333333611488343,47.34306001972298,-0.05734783640977037,-0.06476079670543487
2011-08-31,1.6533329486846924,1.7000000476837158,1.6186670064926147,1.6493330001831057,1.6493330001831057,12357000,0.0,0.0,1.6251333594322204,47.92212510507255,-0.050449851866329,-0.0618986077376137
2011-09-01,1.6440000534057615,1.6579999923706057,1.5893330574035645,1.600000023841858,1.600000023841858,12721500,0.0,0.0,1.6226333618164062,44.38578820903041,-0.04840591505904479,-0.05920006920189992
2011-09-02,1.5773329734802246,1.5993330478668213,1.5119999647140503,1.537999987602234,1.537999987602234,11548500,0.0,0.0,1.6187333583831787,40.355301707858224,-0.05119877754471469,-0.05759981087046288
2011-09-06,1.5,1.546666979789734,1.4859999418258667,1.529332995414734,1.529332995414734,12147000,0.0,0.0,1.616400009393692,39.81107656579884,-0.05349483980861858,-0.05677881665809402
2011-09-07,1.5593329668045044,1.600000023841858,1.5520000457763672,1.5893330574035645,1.5893330574035645,6888000,0.0,0.0,1.612333309650421,45.309726543388784,-0.04989779145435058,-0.05540261161734533
2011-09-08,1.5720000267028809,1.6019999980926514,1.5520000457763672,1.5740000009536743,1.5740000009536743,7585500,0.0,0.0,1.6116333067417146,44.19848466862518,-0.047734105179011,-0.053868910329678464
2011-09-09,1.5579999685287476,1.5713330507278442,1.5033329725265503,1.5313329696655271,1.5313329696655271,10039500,0.0,0.0,1.6038666069507599,41.17246074860792,-0.048898568796201136,-0.052874842022982996
2011-09-12,1.5,1.5540000200271606,1.4966670274734497,1.525333046913147,1.525333046913147,8499000,0.0,0.0,1.592433261871338,40.749957499668554,-0.049732275510186996,-0.0522463287204238
2011-09-13,1.534000039100647,1.6066670417785645,1.5166670083999634,1.6053329706192017,1.6053329706192017,10897500,0.0,0.0,1.5852665603160858,48.359251349275475,-0.043436954657012805,-0.0504844539077416
2011-09-14,1.6166670322418213,1.656000018119812,1.5859999656677246,1.6226669549942017,1.6226669549942017,12462000,0.0,0.0,1.5793999075889587,49.861764381797464,-0.03662694720473092,-0.04771295256713946
2011-09-15,1.6386669874191284,1.6619999408721924,1.621999979019165,1.6546670198440552,1.6546670198440552,8439000,0.0,0.0,1.5760332584381103,52.60340187390514,-0.028321358446917966,-0.04383463374309517
2011-09-16,1.6519999504089355,1.7226669788360596,1.6326669454574585,1.7200000286102295,1.7200000286102295,21256500,0.0,0.0,1.5811666071414947,57.69024116831222,-0.016279630277005852,-0.038323633049877306
2011-09-19,1.6633330583572388,1.720667004585266,1.5880000591278076,1.718000054359436,1.718000054359436,17361000,0.0,0.0,1.5927332580089568,57.48684360852712,-0.006819247117998417,-0.03202275586350153
2011-09-20,1.7319999933242798,1.773332953453064,1.7113330364227295,1.7339999675750732,1.7339999675750732,17706000,0.0,0.0,1.6062666058540345,58.74012669850336,0.0019467925607392633,-0.02522884617865337
2011-09-21,1.7300000190734863,1.796666979789734,1.713333010673523,1.7233330011367798,1.7233330011367798,14814000,0.0,0.0,1.615899908542633,57.52261694160015,0.007941660598168365,-0.018594744823289024
2011-09-22,1.7093329429626465,1.7406669855117798,1.658666968345642,1.7086670398712158,1.7086670398712158,11637000,0.0,0.0,1.621766608953476,55.8098329995217,0.011378057043936352,-0.012600184449843947
2011-09-23,1.6993329524993896,1.7746670246124268,1.690000057220459,1.7586669921875,1.7586669921875,17346000,0.0,0.0,1.6326666057109833,60.164707982124696,0.01792932615865528,-0.006494282328144102
2011-09-26,1.7680000066757202,1.7680000066757202,1.659999966621399,1.7013330459594729,1.7013330459594729,14022000,0.0,0.0,1.6386332571506501,53.637258098327,0.0182841159236935,-0.0015386026777765805
2011-09-27,1.7333329916000366,1.7993329763412476,1.7046669721603394,1.746000051498413,1.746000051498413,10117500,0.0,0.0,1.643566608428955,57.50534096090484,0.021916899048425753,0.003152497667463887
2011-09-28,1.7333329916000366,1.7666670083999634,1.633999943733215,1.6393330097198486,1.6393330097198486,10849500,0.0,0.0,1.6434332609176636,47.34652944351382,0.016004279656140374,0.005722854065199184
2011-09-29,1.7146669626235962,1.7213330268859863,1.5700000524520874,1.6080000400543213,1.6080000400543213,13944000,0.0,0.0,1.6413666129112243,44.840636685338005,0.008690004436374688,0.0063162841394342846
2011-09-30,1.6533329486846924,1.6593329906463623,1.565999984741211,1.6260000467300415,1.6260000467300415,20041500,0.0,0.0,1.6426666140556336,46.589503501369514,0.004296313506856553,0.005912290012918738
2011-10-03,1.6633330583572388,1.6666669845581057,1.5499999523162842,1.5820000171661377,1.5820000171661377,15348000,0.0,0.0,1.6448666155338287,43.00048397014819,-0.0027049716425289194,0.004188837681829207
2011-10-04,1.5526670217514038,1.6213330030441284,1.5286669731140137,1.5773329734802246,1.5773329734802246,18004500,0.0,0.0,1.6472666144371033,42.62539890078469,-0.008531782903829388,0.0016447135646974875
2011-10-05,1.6019999980926514,1.7226669788360596,1.5566669702529907,1.6913330554962158,1.6913330554962158,18442500,0.0,0.0,1.652366614341736,53.33344347517161,-0.0039056964901387214,0.0005346315537302457
2011-10-06,1.6913330554962158,1.840000033378601,1.6679999828338623,1.797333002090454,1.797333002090454,26536500,0.0,0.0,1.6635332643985747,60.68150156814287,0.008219075744517301,0.002071520391887657
2011-10-07,1.7986669540405271,1.840000033378601,1.7366670370101929,1.7993329763412476,1.7993329763412476,19674000,0.0,0.0,1.676933264732361,60.806896481860036,0.017784418595157003,0.005214100032541526
2011-10-10,1.820667028427124,1.878666996955872,1.7999999523162842,1.858667016029358,1.858667016029358,13852500,0.0,0.0,1.6935999631881713,64.43113825203702,0.029809161389494188,0.01013311230393206
2011-10-11,1.8339999914169312,1.8513330221176147,1.805999994277954,1.8406670093536377,1.8406670093536377,8635500,0.0,0.0,1.705366665124893,62.54170879608113,0.03745465266004877,0.015597420375155402
2011-10-12,1.816666960716248,1.8666670322418213,1.8133330345153809,1.853332996368408,1.853332996368408,16851000,0.0,0.0,1.7168999671936036,63.35601662647882,0.04402826840129048,0.02128358998038242
2011-10-13,1.8420000076293943,1.8980000019073489,1.829332947731018,1.8626669645309448,1.8626669645309448,15652500,0.0,0.0,1.727299964427948,63.97749570251722,0.049421380548832605,0.026911148094072457
2011-10-14,1.8666670322418213,1.9033329486846924,1.817332983016968,1.870000004768372,1.870000004768372,21007500,0.0,0.0,1.734799963235855,64.48707608573868,0.05366851856885191,0.032262622189028346
2011-10-17,1.8573329448699951,1.8666670322418213,1.817332983016968,1.8279999494552608,1.8279999494552608,11317500,0.0,0.0,1.7402999579906464,59.3118344358706,0.05303400954452919,0.03641689966012852
2011-10-18,1.8200000524520876,1.8953330516815183,1.7806669473648071,1.8893330097198489,1.8893330097198489,14995500,0.0,0.0,1.7480666100978852,63.871540496225634,0.05682517668852238,0.04049855506580729
2011-10-19,1.868000030517578,1.870666980743408,1.8200000524520876,1.838000059127808,1.838000059127808,11893500,0.0,0.0,1.7537999629974366,58.01188613418869,0.055052947746262904,0.04340943360189841
2011-10-20,1.829332947731018,1.831333041191101,1.7999999523162842,1.8226670026779173,1.8226670026779173,14995500,0.0,0.0,1.7594999611377715,56.34897954543243,0.05181391546505676,0.04509032997453008
2011-10-21,1.8266669511795044,1.886667013168335,1.8006670475006104,1.8686670064926147,1.8686670064926147,17139000,0.0,0.0,1.7649999618530274,60.048908101891385,0.052355256113545856,0.046543315202333235
2011-10-24,1.8580000400543213,1.9259999990463257,1.850000023841858,1.9033329486846924,1.9033329486846924,14109000,0.0,0.0,1.7750999569892882,62.62027951244967,0.05494811661285781,0.04822427548443815
2011-10-25,1.8819999694824217,1.924000024795532,1.853332996368408,1.8833329677581787,1.8833329677581787,9816000,0.0,0.0,1.7819666028022767,60.21240746141518,0.054757930586980086,0.04953100650494654
2011-10-26,1.879333019256592,1.891332983970642,1.8266669511795044,1.8653329610824585,1.8653329610824585,7657500,0.0,0.0,1.7932666003704072,58.04898755486042,0.052549004471924565,0.050134606098342145
2011-10-27,1.8893330097198489,1.9299999475479128,1.8739999532699585,1.9173330068588257,1.9173330068588257,13041000,0.0,0.0,1.8087332487106322,62.26686068020073,0.05436766709930452,0.05098121829853462
2011-10-28,1.899999976158142,2.0,1.8673330545425413,1.9913330078125,1.9913330078125,18960000,0.0,0.0,1.8269998967647552,67.30474787508614,0.06107610465154134,0.05300019556913597
2011-10-31,1.9666670560836792,1.9673329591751096,1.9166669845581052,1.9579999446868896,1.9579999446868896,17010000,0.0,0.0,1.8457998931407928,63.210776445710806,0.0629769312633417,0.054995542707977116
2011-11-01,1.8926670551300049,1.9279999732971191,1.8666670322418213,1.925333023071289,1.925333023071289,9528000,0.0,0.0,1.8631998956203462,59.39761014374515,0.06114258877888257,0.056224951922158206
2011-11-02,1.9333330392837524,1.9506670236587524,1.8833329677581787,1.9140000343322756,1.9140000343322756,13129500,0.0,0.0,1.874333244562149,58.088412958884874,0.05810458814345765,0.056600879166418094
2011-11-03,2.0,2.1659998893737797,1.9686670303344729,2.1640000343322754,2.1640000343322754,37645500,0.0,0.0,1.8926665961742402,72.49210187942259,0.07500524760979488,0.06028175285509345
2011-11-04,2.0973329544067383,2.1600000858306885,2.0339999198913574,2.1540000438690186,2.1540000438690186,45493500,0.0,0.0,1.9103999495506288,71.43457274938564,0.08659402433296393,0.06554420715066754
2011-11-07,2.109333038330078,2.1333329677581787,2.049999952316284,2.084666967391968,2.084666967391968,18994500,0.0,0.0,1.9216999471187592,64.41786275011056,0.08915588005997876,0.07026654173252979
2011-11-08,2.0913329124450684,2.1333329677581787,2.0480000972747803,2.122667074203491,2.122667074203491,17518500,0.0,0.0,1.9357999503612517,66.36775224269267,0.0931783581095853,0.07484890500794089
2011-11-09,2.058000087738037,2.0993330478668213,2.0199999809265137,2.058666944503784,2.058666944503784,14305500,0.0,0.0,1.9460666477680206,60.367595867370206,0.09016258716830783,0.07791164144001428
2011-11-10,2.062666893005371,2.0999999046325684,2.043333053588867,2.0886669158935547,2.0886669158935547,11209500,0.0,0.0,1.9573666453361511,62.09740838652229,0.08916546990730789,0.080162407133473
2011-11-11,2.126667022705078,2.299999952316284,2.0380001068115234,2.242666959762573,2.242666959762573,58024500,0.0,0.0,1.9759999930858612,69.46507769631496,0.09965302575325752,0.0840605308574299
2011-11-14,2.200000047683716,2.236000061035156,2.1746668815612797,2.2146670818328857,2.2146670818328857,19885500,0.0,0.0,1.9953333497047425,66.91810194858654,0.10450051627346224,0.08814852794063636
2011-11-15,2.194667100906372,2.293333053588867,2.181999921798706,2.26200008392334,2.26200008392334,13365000,0.0,0.0,2.013966703414917,68.9881416338163,0.11088337065094134,0.09269549648269736
2011-11-16,2.2320001125335693,2.3333330154418945,2.2266669273376465,2.329333066940308,2.329333066940308,27498000,0.0,0.0,2.038533353805542,71.70089004223662,0.11999184642210414,0.09815476647057872
2011-11-17,2.299999952316284,2.326667070388794,2.2126669883728027,2.245332956314087,2.245332956314087,20239500,0.0,0.0,2.0596666514873503,64.1606190057066,0.11905982463819287,0.10233577810410155
2011-11-18,2.242666959762573,2.2739999294281006,2.169332981109619,2.173332929611206,2.173332929611206,13542000,0.0,0.0,2.07489994764328,58.4834374387522,0.11122920914870837,0.10411446431302292
2011-11-21,2.1626670360565186,2.1626670360565186,2.069999933242798,2.117332935333252,2.117332935333252,15474000,0.0,0.0,2.085599946975708,54.448038408001196,0.09935930619718203,0.10316343268985474
2011-11-22,2.117332935333252,2.186000108718872,2.069999933242798,2.138000011444092,2.138000011444092,10989000,0.0,0.0,2.0983332991600037,55.663907309086056,0.09057588054090004,0.1006459222600638
2011-11-23,2.117332935333252,2.136667013168335,2.0833330154418945,2.096667051315308,2.096667051315308,6777000,0.0,0.0,2.109900003671646,52.63783145907017,0.07936485928378545,0.09638970966480813
2011-11-25,2.103332996368408,2.1606669425964355,2.072000026702881,2.110666990280152,2.110666990280152,3594000,0.0,0.0,2.1195667028427123,53.55875649102466,0.07079365702787133,0.09127049913742077
2011-11-28,2.1333329677581787,2.2186670303344727,2.120666980743408,2.1706669330596924,2.1706669330596924,10218000,0.0,0.0,2.128533399105072,57.38331848621608,0.06805788252456457,0.08662797581484953
2011-11-29,2.1659998893737797,2.204667091369629,2.1086668968200684,2.1166670322418213,2.1166670322418213,8866500,0.0,0.0,2.136466753482819,53.14162298560375,0.060831196651606856,0.081468619982201
2011-11-30,2.166666984558105,2.1953330039978027,2.1480000019073486,2.182667016983032,2.182667016983032,11404500,0.0,0.0,2.149333453178406,57.29645364599188,0.05974098631281555,0.0771230932483239
2011-12-01,2.171333074569702,2.2660000324249268,2.131999969482422,2.173332929611206,2.173332929611206,15453000,0.0,0.0,2.162300097942352,56.53300320092125,0.057461424390222504,0.07319075947670363
2011-12-02,2.188667058944702,2.246000051498413,2.1600000858306885,2.220000028610229,2.220000028610229,12042000,0.0,0.0,2.16510009765625,59.44268771790097,0.05874334332383713,0.07030127624613033
2011-12-05,2.23533296585083,2.3333330154418945,2.228667020797729,2.2946670055389404,2.2946670055389404,17401500,0.0,0.0,2.172133445739746,63.63689314027574,0.0650345959946419,0.06924794019583265
2011-12-06,2.2799999713897705,2.3320000171661377,2.268666982650757,2.324666976928711,2.324666976928711,14277000,0.0,0.0,2.1841334462165833,65.19431982481014,0.07161566522372009,0.06972148520141014
2011-12-07,2.308666944503784,2.325999975204468,2.25333309173584,2.2793331146240234,2.2793331146240234,10114500,0.0,0.0,2.19196674823761,60.94635483171891,0.07233926417691228,0.07024504099651056
2011-12-08,2.055999994277954,2.109999895095825,1.9739999771118164,2.059333086013794,2.059333086013794,49587000,0.0,0.0,2.1920000553131103,45.464359103232006,0.05453194752259227,0.0671024223017269
2011-12-09,2.0360000133514404,2.074666976928711,2.018666982650757,2.069333076477051,2.069333076477051,18592500,0.0,0.0,2.191033363342285,46.134172874509794,0.040756619496788105,0.061833261740739144
2011-12-12,2.0293331146240234,2.041332960128784,2.001332998275757,2.0273330211639404,2.0273330211639404,11380500,0.0,0.0,2.1802666664123533,43.70615853297438,0.02614908891601786,0.054696427175794884
2011-12-13,2.0380001068115234,2.062000036239624,1.9273329973220823,1.963333010673523,1.963333010673523,14911500,0.0,0.0,2.1676999628543854,40.23151863986362,0.009301033192064434,0.045617348379048794
2011-12-14,1.9666670560836792,1.9786670207977293,1.8666670322418213,1.9019999504089355,1.9019999504089355,17458500,0.0,0.0,2.149699956178665,37.18091028073666,-0.008897670922646927,0.03471434451870965
2011-12-15,1.911332964897156,1.9446669816970823,1.874667048454285,1.9079999923706052,1.9079999923706052,10504500,0.0,0.0,2.1286333024501802,37.6787624850899,-0.022575881101930317,0.02325629939458166
2011-12-16,1.9193329811096191,1.928666949272156,1.8653329610824585,1.8666670322418213,1.8666670322418213,15445500,0.0,0.0,2.109700006246567,35.58647812029445,-0.03633236873298751,0.011338565769067825
2011-12-19,1.8726669549942017,1.899999976158142,1.824666976928711,1.850000023841858,1.850000023841858,14805000,0.0,0.0,2.0935333609580993,34.7485503214404,-0.04802576149312365,-0.0005342996833704716
2011-12-20,1.870000004768372,1.896667003631592,1.8480000495910645,1.8600000143051147,1.8600000143051147,12649500,0.0,0.0,2.0806667149066924,35.726419367528464,-0.05584222938512884,-0.011595885623722145
2011-12-21,1.8606669902801516,1.8713330030441284,1.73533296585083,1.838000059127808,1.838000059127808,25582500,0.0,0.0,2.0656667172908785,34.50142399515781,-0.06308484618776533,-0.02189367773653078
2011-12-22,1.840000033378601,1.870000004768372,1.8200000524520876,1.8513330221176147,1.8513330221176147,15141000,0.0,0.0,2.0534000158309937,35.93511179596122,-0.06697674724833358,-0.030910291638891342
2011-12-23,1.8666670322418213,1.8666670322418213,1.834666967391968,1.8600000143051147,1.8600000143051147,8871000,0.0,0.0,2.0408666670322417,36.90197473648358,-0.06857130571389725,-0.03844249445389252
2011-12-27,1.843999981880188,1.9179999828338623,1.8426669836044312,1.9046670198440552,1.9046670198440552,11662500,0.0,0.0,2.02756667137146,41.77871623617607,-0.0654759843466155,-0.043849192432437116
2011-12-28,1.932667016983032,1.9493329524993896,1.869333028793335,1.9006669521331787,1.9006669521331787,8628000,0.0,0.0,2.016766667366028,41.46960905341188,-0.06262380367002174,-0.04760411467995404
2011-12-29,1.906000018119812,1.955999970436096,1.9033329486846924,1.915333032608032,1.915333032608032,7323000,0.0,0.0,2.003399968147278,43.13095971731143,-0.05850558385794424,-0.04978440851555208
2011-12-30,1.8993330001831052,1.932000041007996,1.8833329677581787,1.9040000438690183,1.9040000438690183,5097000,0.0,0.0,1.9899333238601684,42.13568041487351,-0.0555163841455204,-0.050930803641545744
2012-01-03,1.929332971572876,1.9666670560836792,1.8433330059051516,1.871999979019165,1.871999979019165,13921500,0.0,0.0,1.9725333213806153,39.37291206376345,-0.05509446493839021,-0.051763535900914634
2012-01-04,1.880666971206665,1.911332964897156,1.8333330154418943,1.8473329544067385,1.8473329544067385,9451500,0.0,0.0,1.9501666188240052,37.340440447432975,-0.05610378416184747,-0.0526315855531012
2012-01-05,1.8506669998168943,1.861999988555908,1.7899999618530271,1.807999968528748,1.807999968528748,15082500,0.0,0.0,1.9243332684040069,34.29993952696402,-0.05939287605468846,-0.05398384365341865
2012-01-06,1.8133330345153809,1.852666974067688,1.7606669664382937,1.7940000295639038,1.7940000295639038,14794500,0.0,0.0,1.900066614151001,33.261777669492744,-0.06240976225790251,-0.05566902737431542
2012-01-09,1.7999999523162842,1.8326669931411743,1.7413330078125,1.816666960716248,1.816666960716248,13455000,0.0,0.0,1.8879333078861236,36.60728754143417,-0.06225400893763644,-0.05698602368697962
2012-01-10,1.829332947731018,1.8506669998168943,1.816666960716248,1.841333031654358,1.841333031654358,10077000,0.0,0.0,1.876533305644989,40.12473075414654,-0.0594548688091725,-0.0574797927114182
2012-01-11,1.841333031654358,1.8919999599456787,1.8200000524520876,1.8819999694824217,1.8819999694824217,10084500,0.0,0.0,1.869266653060913,45.49448473258072,-0.05334017573296168,-0.0566518693157269
2012-01-12,1.8986669778823853,1.9079999923706052,1.8539999723434448,1.8833329677581787,1.8833329677581787,10939500,0.0,0.0,1.8652666509151459,45.666492259641615,-0.04783526048905551,-0.054888547550392616
2012-01-13,1.8933329582214355,1.899999976158142,1.5093330144882202,1.519333004951477,1.519333004951477,82506000,0.0,0.0,1.846133303642273,23.685534093693153,-0.07201419560175415,-0.05831367716066492
2012-01-17,1.7746670246124268,1.8226670026779173,1.7606669664382937,1.773332953453064,1.773332953453064,69774000,0.0,0.0,1.839399951696396,43.957073986686304,-0.06987502698506098,-0.06062594712554413
2012-01-18,1.779332995414734,1.7920000553131104,1.75,1.7873330116271973,1.7873330116271973,18903000,0.0,0.0,1.8354332506656648,44.82700995419947,-0.06628592981581138,-0.06175794366359758
2012-01-19,1.8126670122146609,1.8493330478668213,1.77400004863739,1.784000039100647,1.784000039100647,18694500,0.0,0.0,1.8321332514286042,44.64931794775906,-0.06298444203785292,-0.06200324333844865
2012-01-20,1.7933330535888672,1.7999999523162842,1.7599999904632568,1.773332953453064,1.773332953453064,9934500,0.0,0.0,1.8277998983860015,44.047523266548005,-0.06053097050236089,-0.0617087887712311
2012-01-23,1.7873330116271973,1.8140000104904173,1.773332953453064,1.7846670150756836,1.7846670150756836,8919000,0.0,0.0,1.8251332461833953,44.8973501607279,-0.05701478167129803,-0.06076998735124449
2012-01-24,1.775333046913147,1.8453329801559448,1.762666940689087,1.8279999494552608,1.8279999494552608,12870000,0.0,0.0,1.8239665925502777,48.14042746754173,-0.050153433472279074,-0.058646676575451404
2012-01-25,1.8179999589920044,1.8673330545425413,1.803333044052124,1.864667057991028,1.864667057991028,9168000,0.0,0.0,1.8241999447345734,50.7802081018941,-0.041281172709826564,-0.05517357580232644
2012-01-26,1.8713330030441284,1.972000002861023,1.8666670322418213,1.929332971572876,1.929332971572876,19066500,0.0,0.0,1.8254332423210144,55.11914618771358,-0.028700996126335143,-0.04987905986712818
2012-01-27,1.899999976158142,1.9813330173492432,1.899999976158142,1.95533299446106,1.95533299446106,11226000,0.0,0.0,1.8281665444374084,56.76927993164125,-0.01644357964247578,-0.0431919638221977
2012-01-30,1.965999960899353,1.9739999771118164,1.9019999504089355,1.9713330268859863,1.9713330268859863,10935000,0.0,0.0,1.830966544151306,57.7975969694939,-0.005376443575441314,-0.035628859772846425
2012-01-31,1.9933329820632932,2.0,1.9246670007705688,1.937999963760376,1.937999963760376,14346000,0.0,0.0,1.832666540145874,54.86937739283937,0.000696611767063704,-0.0283637654648644
2012-02-01,1.937999963760376,1.9800000190734863,1.9333330392837524,1.972000002861023,1.972000002861023,7848000,0.0,0.0,1.837666541337967,57.24858960070368,0.008159018795379058,-0.021059208612815707
2012-02-02,1.9813330173492432,2.058666944503784,1.9739999771118164,2.016666889190674,2.016666889190674,12085500,0.0,0.0,1.8461332380771638,60.215895931778874,0.017475824136790497,-0.013352202062894464
2012-02-03,2.0273330211639404,2.0886669158935547,2.016666889190674,2.076667070388794,2.076667070388794,11467500,0.0,0.0,1.859566593170166,63.84600592612289,0.02936250005100227,-0.004809261640115118
2012-02-06,2.0733330249786377,2.126667022705078,2.069999933242798,2.119999885559082,2.119999885559082,9781500,0.0,0.0,1.8758665859699248,66.241743462126,0.041797556179128614,0.004512101923733629
2012-02-07,2.119999885559082,2.119999885559082,2.0546669960021973,2.1066670417785645,2.1066670417785645,15324000,0.0,0.0,1.8903665900230409,64.81852147385293,0.050000207417486786,0.01360972302248426
2012-02-08,2.1066670417785645,2.134000062942505,2.0859999656677246,2.128667116165161,2.128667116165161,9355500,0.0,0.0,1.9047332942485808,66.11232607716029,0.05761197477846469,0.022410173373680346
2012-02-09,2.1333329677581787,2.19333291053772,2.0953330993652344,2.171999931335449,2.171999931335449,19156500,0.0,0.0,1.9192332923412323,68.56450600388911,0.066375812242633,0.03120330114747088
2012-02-10,2.1506669521331787,2.1513330936431885,1.9893330335617063,2.0733330249786377,2.0733330249786377,28113000,0.0,0.0,1.9287332952022553,58.23188070524321,0.06461478282863031,0.037885597483702765
2012-02-13,2.103332996368408,2.1373329162597656,2.059999942779541,2.0993330478668213,2.0993330478668213,17368500,0.0,0.0,1.9577332973480224,59.944876536750236,0.06457278402721722,0.043223034792405655
2012-02-14,2.115999937057495,2.25266695022583,2.093333005905152,2.211333036422729,2.211333036422729,27162000,0.0,0.0,1.9796333014965057,66.34749613572099,0.07273847882228202,0.04912612359838093
2012-02-15,2.206666946411133,2.2939999103546143,2.1513330936431885,2.240000009536743,2.240000009536743,41427000,0.0,0.0,2.002266651391983,67.76766484456265,0.08059399848195792,0.05541969857509633
2012-02-16,2.233333110809326,2.3006670475006104,2.169332981109619,2.2786669731140137,2.2786669731140137,33295500,0.0,0.0,2.026999998092651,69.62940380668653,0.08891470187981154,0.06211869923603937
2012-02-17,2.2660000324249268,2.3313329219818115,2.233333110809326,2.3313329219818115,2.3313329219818115,20650500,0.0,0.0,2.054899996519089,72.00152020696878,0.09862177081197343,0.06941931355122619
2012-02-21,2.324666976928711,2.324666976928711,2.253999948501587,2.299999952316284,2.299999952316284,17037000,0.0,0.0,2.080666643381119,68.57010086119656,0.1026036332691298,0.0760561774948069
2012-02-22,2.299999952316284,2.314666986465454,2.166666984558105,2.281332969665528,2.281332969665528,24819000,0.0,0.0,2.103333294391632,66.53566555623992,0.10306494987431591,0.0814579319707087
2012-02-23,2.2660000324249268,2.3313329219818115,2.237333059310913,2.302000045776367,2.302000045776367,12306000,0.0,0.0,2.125199943780899,67.67902592559068,0.10390050656386673,0.0859464468893403
2012-02-24,2.282000064849853,2.301332950592041,2.2179999351501465,2.25,2.25,14398500,0.0,0.0,2.1412332952022552,61.94431213404605,0.0992229418391739,0.08860174587930703
2012-02-27,2.227333068847656,2.266666889190674,2.200000047683716,2.2413330078125,2.2413330078125,9090000,0.0,0.0,2.1555332958698274,61.01630163139299,0.09373605338362623,0.08962860738017087
2012-02-28,2.242666959762573,2.2960000038146973,2.211333036422729,2.253999948501587,2.253999948501587,9183000,0.0,0.0,2.169666641950607,61.91435225402848,0.089379460222613,0.08957877794865929
2012-02-29,2.253999948501587,2.2746670246124268,2.2093329429626465,2.227333068847656,2.227333068847656,8035500,0.0,0.0,2.1841332972049714,58.841197501943654,0.08282033318421078,0.08822708899576959
2012-03-01,2.233999967575073,2.299999952316284,2.220666885375977,2.2939999103546143,2.2939999103546143,10552500,0.0,0.0,2.200233292579651,63.69302670884507,0.08205574712693808,0.08699282062200328
2012-03-02,2.293333053588867,2.299999952316284,2.24733304977417,2.2693328857421875,2.2693328857421875,8250000,0.0,0.0,2.2128665924072264,60.835492911392286,0.0785538643821928,0.08530502937404119
2012-03-05,2.289999961853028,2.293333053588867,2.2306671142578125,2.251332998275757,2.251332998275757,7005000,0.0,0.0,2.221599888801575,58.763700069912,0.07347913486255253,0.08293985047174346
2012-03-06,2.2166669368743896,2.2186670303344727,2.1746668815612797,2.2073330879211426,2.2073330879211426,8607000,0.0,0.0,2.225966548919678,53.92890996858482,0.06515587375918885,0.07938305512923254
2012-03-07,2.2079999446868896,2.220666885375977,2.194000005722046,2.2079999446868896,2.2079999446868896,5473500,0.0,0.0,2.231033194065094,53.99069448079125,0.05794547971639474,0.07509554004666498
2012-03-08,2.2073330879211426,2.2326669692993164,2.202666997909546,2.204667091369629,2.204667091369629,9499500,0.0,0.0,2.2348331928253176,53.60378009865933,0.05137009460665887,0.07035045095866375
2012-03-09,2.2133328914642334,2.3540000915527344,2.2133328914642334,2.315999984741211,2.315999984741211,23301000,0.0,0.0,2.2420331954956056,63.11328521032661,0.0545142818738964,0.06718321714171029
2012-03-12,2.312666893005371,2.419332981109619,2.3066670894622803,2.4006669521331787,2.4006669521331787,29449500,0.0,0.0,2.2583998918533323,68.41515711611727,0.06311049115586131,0.06636867194454049
2012-03-13,2.434000015258789,2.439332962036133,2.3666670322418213,2.4059998989105225,2.4059998989105225,15024000,0.0,0.0,2.2737332344055177,68.72013062202001,0.0695516253372932,0.06700526262309103
2012-03-14,2.400000095367432,2.400000095367432,2.319999933242798,2.352667093276977,2.352667093276977,12772500,0.0,0.0,2.28079993724823,62.24700930432208,0.06955101804614028,0.06751441370770088
2012-03-15,2.351999998092652,2.365333080291748,2.318666934967041,2.3333330154418945,2.3333330154418945,8574000,0.0,0.0,2.2854665875434876,60.03911750964491,0.06721561845459068,0.06745465465707884
2012-03-16,2.326667070388794,2.392667055130005,2.322000026702881,2.354666948318481,2.354666948318481,10939500,0.0,0.0,2.289266586303711,61.655322808092926,0.06632175167125709,0.06722807405991449
2012-03-19,2.3506669998168945,2.354666948318481,2.3026669025421143,2.3320000171661377,2.3320000171661377,15234000,0.0,0.0,2.2892999410629273,58.92828150103016,0.06305743701493993,0.06639394665091958
2012-03-20,2.3320000171661377,2.346667051315308,2.3046669960021973,2.330667018890381,2.330667018890381,8505000,0.0,0.0,2.290833294391632,58.76367324221522,0.05967498621645495,0.06505015456402666
2012-03-21,2.329333066940308,2.353332996368408,2.3066670894622803,2.343333005905152,2.343333005905152,9108000,0.0,0.0,2.293933296203613,59.90961412974446,0.057355253230598535,0.06351117429734103
